Date,State,DailyCases,Deaths,Recovered,Vaccinated,Population,Vax_pct
2022-03-15,Telangana,214,4,174,10770359,32606740,33.03
2022-03-16,Telangana,0,0,0,10812298,32606740,33.16
2022-03-17,Telangana,106,2,86,10828636,32606740,33.21
2022-03-18,Telangana,183,4,149,10862305,32606740,33.31
2022-03-19,Telangana,0,0,0,10865170,32606740,33.32
2022-03-20,Telangana,0,0,0,10893248,32606740,33.41
2022-03-21,Telangana,116,2,95,10900546,32606740,33.43
2022-03-22,Telangana,221,4,180,10915924,32606740,33.48
2022-03-23,Telangana,0,0,0,10949757,32606740,33.58
2022-03-24,Telangana,54,1,44,10970987,32606740,33.65
2022-03-25,Telangana,0,0,0,11014157,32606740,33.78
2022-03-26,Telangana,226,4,184,11018509,32606740,33.79
2022-03-27,Telangana,162,3,132,11067105,32606740,33.94
2022-03-28,Telangana,0,0,0,11102460,32606740,34.05
2022-03-29,Telangana,149,3,121,11123985,32606740,34.12
2022-03-30,Telangana,0,0,0,11125219,32606740,34.12
2022-03-31,Telangana,142,3,116,11127307,32606740,34.13
2022-04-01,Telangana,146,3,119,11147978,32606740,34.19
2022-04-02,Telangana,715,14,583,11176600,32606740,34.28
2022-04-03,Telangana,0,0,0,11201910,32606740,34.35
2022-04-04,Telangana,0,0,0,11216774,32606740,34.4
2022-04-05,Telangana,0,0,0,11249278,32606740,34.5
2022-04-06,Telangana,0,0,0,11279991,32606740,34.59
2022-04-07,Telangana,0,0,0,11297150,32606740,34.65
2022-04-08,Telangana,202,4,165,11313428,32606740,34.7
2022-04-09,Telangana,223,4,182,11335567,32606740,34.76
2022-04-10,Telangana,91,2,74,11372728,32606740,34.88
2022-04-11,Telangana,0,0,0,11402096,32606740,34.97
2022-04-12,Telangana,0,0,0,11408451,32606740,34.99
2022-04-13,Telangana,0,0,0,11454609,32606740,35.13
2022-04-14,Telangana,0,0,0,11464716,32606740,35.16
2022-04-15,Telangana,0,0,0,11498314,32606740,35.26
2022-04-16,Telangana,408,8,333,11499153,32606740,35.27
2022-04-17,Telangana,552,11,450,11511874,32606740,35.31
2022-04-18,Telangana,0,0,0,11540110,32606740,35.39
2022-04-19,Telangana,88,2,72,11582473,32606740,35.52
2022-04-20,Telangana,83,2,68,11610610,32606740,35.61
2022-04-21,Telangana,63,1,51,11613363,32606740,35.62
2022-04-22,Telangana,0,0,0,11661144,32606740,35.76
2022-04-23,Telangana,307,6,250,11674758,32606740,35.8
2022-04-24,Telangana,124,2,101,11692990,32606740,35.86
2022-04-25,Telangana,311,6,254,11698397,32606740,35.88
2022-04-26,Telangana,0,0,0,11733210,32606740,35.98
2022-04-27,Telangana,0,0,0,11755561,32606740,36.05
2022-04-28,Telangana,131,3,107,11766539,32606740,36.09
2022-04-29,Telangana,0,0,0,11798385,32606740,36.18
2022-04-30,Telangana,317,6,258,11808184,32606740,36.21
2022-05-01,Telangana,0,0,0,11834733,32606740,36.3
2022-05-02,Telangana,0,0,0,11867914,32606740,36.4
2022-05-03,Telangana,0,0,0,11908477,32606740,36.52
2022-05-04,Telangana,0,0,0,11943217,32606740,36.63
2022-05-05,Telangana,79,2,64,11971591,32606740,36.72
2022-05-06,Telangana,119,2,97,11973290,32606740,36.72
2022-05-07,Telangana,192,4,157,11984923,32606740,36.76
2022-05-08,Telangana,227,4,185,12013815,32606740,36.84
2022-05-09,Telangana,0,0,0,12040636,32606740,36.93
2022-05-10,Telangana,633,12,516,12067317,32606740,37.01
2022-05-11,Telangana,416,8,339,12104091,32606740,37.12
2022-05-12,Telangana,0,0,0,12149335,32606740,37.26
2022-05-13,Telangana,0,0,0,12174482,32606740,37.34
2022-05-14,Telangana,0,0,0,12181209,32606740,37.36
2022-05-15,Telangana,109,2,89,12203307,32606740,37.43
2022-05-16,Telangana,0,0,0,12215948,32606740,37.46
2022-05-17,Telangana,0,0,0,12242402,32606740,37.55
2022-05-18,Telangana,0,0,0,12271888,32606740,37.64
2022-05-19,Telangana,0,0,0,12299290,32606740,37.72
2022-05-20,Telangana,319,6,260,12328375,32606740,37.81
2022-05-21,Telangana,0,0,0,12343902,32606740,37.86
2022-05-22,Telangana,0,0,0,12352747,32606740,37.88
2022-05-23,Telangana,83,2,68,12395458,32606740,38.02
2022-05-24,Telangana,0,0,0,12415533,32606740,38.08
2022-05-25,Telangana,8,0,7,12425917,32606740,38.11
2022-05-26,Telangana,267,5,218,12475686,32606740,38.26
2022-05-27,Telangana,92,2,75,12477327,32606740,38.27
2022-05-28,Telangana,293,6,239,12494646,32606740,38.32
2022-05-29,Telangana,379,7,309,12531720,32606740,38.43
2022-05-30,Telangana,199,4,162,12552263,32606740,38.5
2022-05-31,Telangana,0,0,0,12594378,32606740,38.63
2022-06-01,Telangana,0,0,0,12612322,32606740,38.68
2022-06-02,Telangana,579,11,472,12644458,32606740,38.78
2022-06-03,Telangana,94,2,77,12665834,32606740,38.84
2022-06-04,Telangana,54,1,44,12689281,32606740,38.92
2022-06-05,Telangana,0,0,0,12714177,32606740,38.99
2022-06-06,Telangana,0,0,0,12762937,32606740,39.14
2022-06-07,Telangana,215,4,175,12800931,32606740,39.26
2022-06-08,Telangana,4,0,3,12819469,32606740,39.32
2022-06-09,Telangana,0,0,0,12840300,32606740,39.38
2022-06-10,Telangana,0,0,0,12860594,32606740,39.44
2022-06-11,Telangana,358,7,292,12897400,32606740,39.55
2022-06-12,Telangana,200,4,163,12926955,32606740,39.65
2022-06-13,Telangana,160,3,130,12953676,32606740,39.73
2022-06-14,Telangana,132,3,108,12975197,32606740,39.79
2022-06-15,Telangana,0,0,0,12995119,32606740,39.85
2022-06-16,Telangana,82,2,67,13022883,32606740,39.94
2022-06-17,Telangana,320,6,261,13064442,32606740,40.07
2022-06-18,Telangana,0,0,0,13112770,32606740,40.21
2022-06-19,Telangana,293,6,239,13115817,32606740,40.22
2022-06-20,Telangana,164,3,134,13127691,32606740,40.26
2022-06-21,Telangana,248,5,202,13161950,32606740,40.37
2022-06-22,Telangana,15,0,12,13169378,32606740,40.39
2022-06-23,Telangana,266,5,217,13199902,32606740,40.48
2022-06-24,Telangana,0,0,0,13221079,32606740,40.55
2022-06-25,Telangana,10,0,8,13230618,32606740,40.58
2022-06-26,Telangana,214,4,174,13255817,32606740,40.65
2022-06-27,Telangana,89,2,73,13281269,32606740,40.73
2022-06-28,Telangana,329,6,268,13316928,32606740,40.84
2022-06-29,Telangana,0,0,0,13358223,32606740,40.97
2022-06-30,Telangana,0,0,0,13405981,32606740,41.11
2022-07-01,Telangana,0,0,0,13427935,32606740,41.18
2022-07-02,Telangana,0,0,0,13462368,32606740,41.29
2022-07-03,Telangana,155,3,126,13501728,32606740,41.41
2022-07-04,Telangana,228,4,186,13551086,32606740,41.56
2022-07-05,Telangana,0,0,0,13583598,32606740,41.66
2022-07-06,Telangana,353,7,288,13595914,32606740,41.7
2022-07-07,Telangana,0,0,0,13613013,32606740,41.75
2022-07-08,Telangana,0,0,0,13623457,32606740,41.78
2022-07-09,Telangana,0,0,0,13633344,32606740,41.81
2022-07-10,Telangana,125,2,102,13648670,32606740,41.86
2022-07-11,Telangana,28,1,23,13673587,32606740,41.93
2022-07-12,Telangana,203,4,166,13712943,32606740,42.06
2022-07-13,Telangana,553,11,451,13727501,32606740,42.1
2022-07-14,Telangana,119,2,97,13736826,32606740,42.13
2022-07-15,Telangana,0,0,0,13743152,32606740,42.15
2022-07-16,Telangana,138,3,113,13752961,32606740,42.18
2022-07-17,Telangana,584,11,476,13774600,32606740,42.24
2022-07-18,Telangana,197,4,161,13795186,32606740,42.31
2022-07-19,Telangana,284,6,232,13815128,32606740,42.37
2022-07-20,Telangana,0,0,0,13831005,32606740,42.42
2022-07-21,Telangana,116,2,95,13853666,32606740,42.49
2022-07-22,Telangana,0,0,0,13885989,32606740,42.59
2022-07-23,Telangana,0,0,0,13888215,32606740,42.59
2022-07-24,Telangana,0,0,0,13932723,32606740,42.73
2022-07-25,Telangana,33,1,27,13948003,32606740,42.78
2022-07-26,Telangana,0,0,0,13954936,32606740,42.8
2022-07-27,Telangana,57,1,46,13963670,32606740,42.82
2022-07-28,Telangana,0,0,0,13991007,32606740,42.91
2022-07-29,Telangana,211,4,172,14017044,32606740,42.99
2022-07-30,Telangana,68,1,55,14021464,32606740,43.0
2022-07-31,Telangana,113,2,92,14046425,32606740,43.08
2022-08-01,Telangana,294,6,240,14057499,32606740,43.11
2022-08-02,Telangana,166,3,135,14103054,32606740,43.25
2022-08-03,Telangana,0,0,0,14118509,32606740,43.3
2022-08-04,Telangana,0,0,0,14168482,32606740,43.45
2022-08-05,Telangana,154,3,126,14197437,32606740,43.54
2022-08-06,Telangana,0,0,0,14245656,32606740,43.69
2022-08-07,Telangana,0,0,0,14273399,32606740,43.77
2022-08-08,Telangana,111,2,91,14279698,32606740,43.79
2022-08-09,Telangana,400,8,326,14311851,32606740,43.89
2022-08-10,Telangana,553,11,451,14335734,32606740,43.97
2022-08-11,Telangana,0,0,0,14376679,32606740,44.09
2022-08-12,Telangana,0,0,0,14396248,32606740,44.15
2022-08-13,Telangana,98,2,80,14405609,32606740,44.18
2022-08-14,Telangana,73,1,60,14411289,32606740,44.2
2022-08-15,Telangana,0,0,0,14448458,32606740,44.31
2022-08-16,Telangana,0,0,0,14460101,32606740,44.35
2022-08-17,Telangana,179,3,146,14493452,32606740,44.45
2022-08-18,Telangana,0,0,0,14500175,32606740,44.47
2022-08-19,Telangana,0,0,0,14504160,32606740,44.48
2022-08-20,Telangana,0,0,0,14539683,32606740,44.59
2022-08-21,Telangana,0,0,0,14556917,32606740,44.64
2022-08-22,Telangana,208,4,170,14585281,32606740,44.73
2022-08-23,Telangana,0,0,0,14586665,32606740,44.74
2022-08-24,Telangana,17,0,14,14596068,32606740,44.76
2022-08-25,Telangana,674,13,550,14600577,32606740,44.78
2022-08-26,Telangana,0,0,0,14614569,32606740,44.82
2022-08-27,Telangana,0,0,0,14628758,32606740,44.86
2022-08-28,Telangana,203,4,166,14647483,32606740,44.92
2022-08-29,Telangana,296,6,241,14659638,32606740,44.96
2022-08-30,Telangana,124,2,101,14682470,32606740,45.03
2022-08-31,Telangana,543,11,443,14727478,32606740,45.17
2022-09-01,Telangana,95,2,77,14731784,32606740,45.18
2022-09-02,Telangana,0,0,0,14776473,32606740,45.32
2022-09-03,Telangana,29,1,24,14797101,32606740,45.38
2022-09-04,Telangana,0,0,0,14825994,32606740,45.47
2022-09-05,Telangana,415,8,338,14859588,32606740,45.57
2022-09-06,Telangana,289,6,236,14896339,32606740,45.68
2022-09-07,Telangana,0,0,0,14943530,32606740,45.83
2022-09-08,Telangana,405,8,330,14993510,32606740,45.98
2022-09-09,Telangana,282,6,230,14998429,32606740,46.0
2022-09-10,Telangana,0,0,0,15018938,32606740,46.06
2022-09-11,Telangana,0,0,0,15045890,32606740,46.14
2022-09-12,Telangana,418,8,341,15072011,32606740,46.22
2022-09-13,Telangana,0,0,0,15121578,32606740,46.38
2022-09-14,Telangana,134,3,109,15154135,32606740,46.48
2022-09-15,Telangana,328,6,267,15174258,32606740,46.54
2022-09-16,Telangana,0,0,0,15220285,32606740,46.68
2022-09-17,Telangana,194,4,158,15256828,32606740,46.79
2022-09-18,Telangana,31,1,25,15296678,32606740,46.91
2022-09-19,Telangana,0,0,0,15328054,32606740,47.01
2022-09-20,Telangana,0,0,0,15331275,32606740,47.02
2022-09-21,Telangana,214,4,174,15379804,32606740,47.17
2022-09-22,Telangana,0,0,0,15415451,32606740,47.28
2022-09-23,Telangana,0,0,0,15422913,32606740,47.3
2022-09-24,Telangana,37,1,30,15435509,32606740,47.34
2022-09-25,Telangana,0,0,0,15452552,32606740,47.39
2022-09-26,Telangana,0,0,0,15465297,32606740,47.43
2022-09-27,Telangana,22,0,18,15496342,32606740,47.52
2022-09-28,Telangana,230,4,188,15523703,32606740,47.61
2022-09-29,Telangana,6,0,5,15534317,32606740,47.64
2022-09-30,Telangana,0,0,0,15569132,32606740,47.75
2022-10-01,Telangana,145,3,118,15583474,32606740,47.79
2022-10-02,Telangana,311,6,254,15591435,32606740,47.82
2022-10-03,Telangana,664,13,541,15639266,32606740,47.96
2022-10-04,Telangana,433,8,353,15654991,32606740,48.01
2022-10-05,Telangana,0,0,0,15666624,32606740,48.05
2022-10-06,Telangana,257,5,210,15702430,32606740,48.16
2022-10-07,Telangana,77,2,63,15740605,32606740,48.27
2022-10-08,Telangana,0,0,0,15748205,32606740,48.3
2022-10-09,Telangana,85,2,69,15750997,32606740,48.31
2022-10-10,Telangana,576,11,470,15793482,32606740,48.44
2022-10-11,Telangana,359,7,293,15818685,32606740,48.51
2022-10-12,Telangana,0,0,0,15841487,32606740,48.58
2022-10-13,Telangana,4,0,3,15862508,32606740,48.65
2022-10-14,Telangana,148,3,121,15891807,32606740,48.74
2022-10-15,Telangana,0,0,0,15925483,32606740,48.84
2022-10-16,Telangana,0,0,0,15929502,32606740,48.85
2022-10-17,Telangana,46,1,38,15942774,32606740,48.89
2022-10-18,Telangana,50,1,41,15990499,32606740,49.04
2022-10-19,Telangana,0,0,0,15998847,32606740,49.07
2022-10-20,Telangana,116,2,95,16044223,32606740,49.21
2022-10-21,Telangana,326,6,266,16064290,32606740,49.27
2022-10-22,Telangana,0,0,0,16073793,32606740,49.3
2022-10-23,Telangana,18,0,15,16103531,32606740,49.39
2022-10-24,Telangana,171,3,139,16136686,32606740,49.49
2022-10-25,Telangana,132,3,108,16154176,32606740,49.54
2022-10-26,Telangana,0,0,0,16193831,32606740,49.66
2022-10-27,Telangana,0,0,0,16197022,32606740,49.67
2022-10-28,Telangana,0,0,0,16203120,32606740,49.69
2022-10-29,Telangana,0,0,0,16234199,32606740,49.79
2022-10-30,Telangana,440,9,359,16263071,32606740,49.88
2022-10-31,Telangana,190,4,155,16298025,32606740,49.98
2022-11-01,Telangana,0,0,0,16340547,32606740,50.11
2022-11-02,Telangana,0,0,0,16387048,32606740,50.26
2022-11-03,Telangana,339,7,276,16412383,32606740,50.33
2022-11-04,Telangana,0,0,0,16437448,32606740,50.41
2022-11-05,Telangana,255,5,208,16483637,32606740,50.55
2022-11-06,Telangana,415,8,338,16531676,32606740,50.7
2022-11-07,Telangana,365,7,298,16534066,32606740,50.71
2022-11-08,Telangana,54,1,44,16559353,32606740,50.79
2022-11-09,Telangana,375,7,306,16605313,32606740,50.93
2022-11-10,Telangana,0,0,0,16607868,32606740,50.93
2022-11-11,Telangana,746,15,608,16656728,32606740,51.08
2022-11-12,Telangana,72,1,59,16694181,32606740,51.2
2022-11-13,Telangana,344,7,280,16701978,32606740,51.22
2022-11-14,Telangana,0,0,0,16734018,32606740,51.32
2022-11-15,Telangana,150,3,122,16755565,32606740,51.39
2022-11-16,Telangana,163,3,133,16772284,32606740,51.44
2022-11-17,Telangana,0,0,0,16803322,32606740,51.53
2022-11-18,Telangana,0,0,0,16840082,32606740,51.65
2022-11-19,Telangana,0,0,0,16884743,32606740,51.78
2022-11-20,Telangana,332,6,271,16905616,32606740,51.85
2022-11-21,Telangana,0,0,0,16913592,32606740,51.87
2022-11-22,Telangana,0,0,0,16956781,32606740,52.0
2022-11-23,Telangana,393,8,320,16973482,32606740,52.06
2022-11-24,Telangana,0,0,0,17011447,32606740,52.17
2022-11-25,Telangana,376,7,307,17051343,32606740,52.29
2022-11-26,Telangana,0,0,0,17054265,32606740,52.3
2022-11-27,Telangana,0,0,0,17074765,32606740,52.37
2022-11-28,Telangana,0,0,0,17079006,32606740,52.38
2022-11-29,Telangana,562,11,458,17109253,32606740,52.47
2022-11-30,Telangana,0,0,0,17148999,32606740,52.59
2022-12-01,Telangana,0,0,0,17176999,32606740,52.68
2022-12-02,Telangana,0,0,0,17193191,32606740,52.73
2022-12-03,Telangana,280,5,228,17241849,32606740,52.88
2022-12-04,Telangana,0,0,0,17246128,32606740,52.89
2022-12-05,Telangana,356,7,290,17253204,32606740,52.91
2022-12-06,Telangana,21,0,17,17271512,32606740,52.97
2022-12-07,Telangana,0,0,0,17318934,32606740,53.11
2022-12-08,Telangana,89,2,73,17363656,32606740,53.25
2022-12-09,Telangana,0,0,0,17391863,32606740,53.34
2022-12-10,Telangana,41,1,33,17439471,32606740,53.48
2022-12-11,Telangana,0,0,0,17484678,32606740,53.62
2022-12-12,Telangana,405,8,330,17514026,32606740,53.71
2022-12-13,Telangana,0,0,0,17519923,32606740,53.73
2022-12-14,Telangana,132,3,108,17564900,32606740,53.87
2022-12-15,Telangana,0,0,0,17596975,32606740,53.97
2022-12-16,Telangana,0,0,0,17604034,32606740,53.99
2022-12-17,Telangana,0,0,0,17646039,32606740,54.12
2022-12-18,Telangana,894,17,729,17665978,32606740,54.18
2022-12-19,Telangana,0,0,0,17705322,32606740,54.3
2022-12-20,Telangana,0,0,0,17718406,32606740,54.34
2022-12-21,Telangana,0,0,0,17718902,32606740,54.34
2022-12-22,Telangana,0,0,0,17741593,32606740,54.41
2022-12-23,Telangana,0,0,0,17764203,32606740,54.48
2022-12-24,Telangana,555,11,453,17807385,32606740,54.61
2022-12-25,Telangana,101,2,82,17813152,32606740,54.63
2022-12-26,Telangana,271,5,221,17858804,32606740,54.77
2022-12-27,Telangana,0,0,0,17866445,32606740,54.79
2022-12-28,Telangana,0,0,0,17913169,32606740,54.94
2022-12-29,Telangana,61,1,50,17948483,32606740,55.05
2022-12-30,Telangana,0,0,0,17966480,32606740,55.1
2022-12-31,Telangana,120,2,98,18014308,32606740,55.25
2021-01-01,Maharashtra,943,23,777,38274,33415579,0.11
2021-01-02,Maharashtra,716,17,590,60934,33415579,0.18
2021-01-03,Maharashtra,603,15,497,104691,33415579,0.31
2021-01-04,Maharashtra,910,22,750,142994,33415579,0.43
2021-01-05,Maharashtra,705,17,581,159914,33415579,0.48
2021-01-06,Maharashtra,863,21,711,175975,33415579,0.53
2021-01-07,Maharashtra,835,20,688,220013,33415579,0.66
2021-01-08,Maharashtra,1017,25,838,247038,33415579,0.74
2021-01-09,Maharashtra,760,18,626,281776,33415579,0.84
2021-01-10,Maharashtra,608,15,501,315626,33415579,0.94
2021-01-11,Maharashtra,1280,31,1055,323918,33415579,0.97
2021-01-12,Maharashtra,1521,37,1254,335730,33415579,1.0
2021-01-13,Maharashtra,807,19,665,380748,33415579,1.14
2021-01-14,Maharashtra,1257,30,1036,394727,33415579,1.18
2021-01-15,Maharashtra,1140,28,940,438148,33415579,1.31
2021-01-16,Maharashtra,1615,39,1331,455957,33415579,1.36
2021-01-17,Maharashtra,1503,36,1239,498287,33415579,1.49
2021-01-18,Maharashtra,2510,61,2069,527171,33415579,1.58
2021-01-19,Maharashtra,1508,36,1243,532135,33415579,1.59
2021-01-20,Maharashtra,2150,52,1772,545655,33415579,1.63
2021-01-21,Maharashtra,2274,55,1874,593288,33415579,1.78
2021-01-22,Maharashtra,2042,49,1683,603696,33415579,1.81
2021-01-23,Maharashtra,1997,48,1646,615073,33415579,1.84
2021-01-24,Maharashtra,2122,51,1749,622548,33415579,1.86
2021-01-25,Maharashtra,2209,53,1821,653028,33415579,1.95
2021-01-26,Maharashtra,2663,64,2195,693493,33415579,2.08
2021-01-27,Maharashtra,2183,53,1799,740303,33415579,2.22
2021-01-28,Maharashtra,2523,61,2079,784601,33415579,2.35
2021-01-29,Maharashtra,2618,63,2158,828795,33415579,2.48
2021-01-30,Maharashtra,2322,56,1914,874031,33415579,2.62
2021-01-31,Maharashtra,3240,78,2670,902418,33415579,2.7
2021-02-01,Maharashtra,3449,83,2843,943499,33415579,2.82
2021-02-02,Maharashtra,3092,75,2548,975235,33415579,2.92
2021-02-03,Maharashtra,3750,91,3091,982099,33415579,2.94
2021-02-04,Maharashtra,3130,76,2580,983318,33415579,2.94
2021-02-05,Maharashtra,3782,91,3117,988205,33415579,2.96
2021-02-06,Maharashtra,3913,94,3225,1005493,33415579,3.01
2021-02-07,Maharashtra,4158,100,3427,1030451,33415579,3.08
2021-02-08,Maharashtra,4344,105,3580,1062374,33415579,3.18
2021-02-09,Maharashtra,4489,108,3700,1088445,33415579,3.26
2021-02-10,Maharashtra,4594,111,3786,1106760,33415579,3.31
2021-02-11,Maharashtra,4883,118,4024,1143401,33415579,3.42
2021-02-12,Maharashtra,5536,134,4563,1186463,33415579,3.55
2021-02-13,Maharashtra,5170,125,4261,1197607,33415579,3.58
2021-02-14,Maharashtra,6243,151,5145,1210689,33415579,3.62
2021-02-15,Maharashtra,5605,135,4619,1257236,33415579,3.76
2021-02-16,Maharashtra,6102,147,5029,1305761,33415579,3.91
2021-02-17,Maharashtra,6442,156,5309,1321257,33415579,3.95
2021-02-18,Maharashtra,6430,155,5299,1346729,33415579,4.03
2021-02-19,Maharashtra,7184,173,5921,1375619,33415579,4.12
2021-02-20,Maharashtra,7191,174,5927,1407357,33415579,4.21
2021-02-21,Maharashtra,7230,175,5959,1450567,33415579,4.34
2021-02-22,Maharashtra,7972,192,6570,1455855,33415579,4.36
2021-02-23,Maharashtra,7531,182,6207,1482027,33415579,4.44
2021-02-24,Maharashtra,7946,192,6549,1492852,33415579,4.47
2021-02-25,Maharashtra,8570,207,7063,1530529,33415579,4.58
2021-02-26,Maharashtra,8932,216,7361,1560354,33415579,4.67
2021-02-27,Maharashtra,9084,219,7487,1597805,33415579,4.78
2021-02-28,Maharashtra,9249,223,7623,1643071,33415579,4.92
2021-03-01,Maharashtra,9517,230,7844,1682572,33415579,5.04
2021-03-02,Maharashtra,10241,247,8440,1725279,33415579,5.16
2021-03-03,Maharashtra,10287,248,8478,1765831,33415579,5.28
2021-03-04,Maharashtra,10270,248,8464,1797101,33415579,5.38
2021-03-05,Maharashtra,10573,255,8714,1816724,33415579,5.44
2021-03-06,Maharashtra,11631,281,9586,1833536,33415579,5.49
2021-03-07,Maharashtra,11288,273,9303,1851713,33415579,5.54
2021-03-08,Maharashtra,11916,288,9821,1882082,33415579,5.63
2021-03-09,Maharashtra,12572,304,10361,1922256,33415579,5.75
2021-03-10,Maharashtra,12665,306,10438,1940611,33415579,5.81
2021-03-11,Maharashtra,12612,305,10394,1969596,33415579,5.89
2021-03-12,Maharashtra,12873,311,10609,1990287,33415579,5.96
