StudentID,Gender,Section,Attendance_%,StudyHrs_day,Subject,Score,Pass
S0101,Female,B,69.7,4.8,Maths,70.1,Pass
S0101,Female,B,69.7,4.8,Science,51.5,Pass
S0101,Female,B,69.7,4.8,English,93.3,Pass
S0101,Female,B,69.7,4.8,History,67.6,Pass
S0101,Female,B,69.7,4.8,CS,73.1,Pass
S0102,Female,A,90.5,4.5,Maths,97.5,Pass
S0102,Female,A,90.5,4.5,Science,79.7,Pass
S0102,Female,A,90.5,4.5,English,79.5,Pass
S0102,Female,A,90.5,4.5,History,68.8,Pass
S0102,Female,A,90.5,4.5,CS,64.7,Pass
S0103,Male,A,92.9,1.9,Maths,75.0,Pass
S0103,Male,A,92.9,1.9,Science,80.3,Pass
S0103,Male,A,92.9,1.9,English,79.7,Pass
S0103,Male,A,92.9,1.9,History,71.9,Pass
S0103,Male,A,92.9,1.9,CS,76.9,Pass
S0104,Female,B,88.2,4.8,Maths,62.6,Pass
S0104,Female,B,88.2,4.8,Science,85.6,Pass
S0104,Female,B,88.2,4.8,English,82.6,Pass
S0104,Female,B,88.2,4.8,History,100.0,Pass
S0104,Female,B,88.2,4.8,CS,81.1,Pass
S0105,Female,C,61.4,1.9,Maths,57.8,Pass
S0105,Female,C,61.4,1.9,Science,66.7,Pass
S0105,Female,C,61.4,1.9,English,63.9,Pass
S0105,Female,C,61.4,1.9,History,71.5,Pass
S0105,Female,C,61.4,1.9,CS,67.5,Pass
S0106,Female,B,92.8,4.9,Maths,70.1,Pass
S0106,Female,B,92.8,4.9,Science,66.4,Pass
S0106,Female,B,92.8,4.9,English,85.3,Pass
S0106,Female,B,92.8,4.9,History,96.5,Pass
S0106,Female,B,92.8,4.9,CS,83.5,Pass
S0107,Male,D,83.1,3.2,Maths,84.5,Pass
S0107,Male,D,83.1,3.2,Science,86.5,Pass
S0107,Male,D,83.1,3.2,English,79.1,Pass
S0107,Male,D,83.1,3.2,History,68.3,Pass
S0107,Male,D,83.1,3.2,CS,78.3,Pass
S0108,Male,B,87.4,4.0,Maths,91.3,Pass
S0108,Male,B,87.4,4.0,Science,84.6,Pass
S0108,Male,B,87.4,4.0,English,86.7,Pass
S0108,Male,B,87.4,4.0,History,74.6,Pass
S0108,Male,B,87.4,4.0,CS,77.2,Pass
S0109,Male,D,72.6,2.1,Maths,69.7,Pass
S0109,Male,D,72.6,2.1,Science,70.4,Pass
S0109,Male,D,72.6,2.1,English,82.6,Pass
S0109,Male,D,72.6,2.1,History,47.4,Pass
S0109,Male,D,72.6,2.1,CS,71.2,Pass
S0110,Female,A,88.0,4.2,Maths,79.0,Pass
S0110,Female,A,88.0,4.2,Science,66.0,Pass
S0110,Female,A,88.0,4.2,English,86.5,Pass
S0110,Female,A,88.0,4.2,History,72.5,Pass
S0110,Female,A,88.0,4.2,CS,76.2,Pass
S0111,Male,C,77.2,5.4,Maths,97.4,Pass
S0111,Male,C,77.2,5.4,Science,89.0,Pass
S0111,Male,C,77.2,5.4,English,84.7,Pass
S0111,Male,C,77.2,5.4,History,82.7,Pass
S0111,Male,C,77.2,5.4,CS,77.3,Pass
S0112,Male,D,75.3,2.8,Maths,93.2,Pass
S0112,Male,D,75.3,2.8,Science,81.2,Pass
S0112,Male,D,75.3,2.8,English,65.7,Pass
S0112,Male,D,75.3,2.8,History,59.2,Pass
S0112,Male,D,75.3,2.8,CS,78.8,Pass
S0113,Male,A,43.5,3.1,Maths,63.7,Pass
S0113,Male,A,43.5,3.1,Science,49.9,Pass
S0113,Male,A,43.5,3.1,English,68.5,Pass
S0113,Male,A,43.5,3.1,History,61.5,Pass
S0113,Male,A,43.5,3.1,CS,69.5,Pass
S0114,Female,D,78.0,4.7,Maths,82.2,Pass
S0114,Female,D,78.0,4.7,Science,71.7,Pass
S0114,Female,D,78.0,4.7,English,84.1,Pass
S0114,Female,D,78.0,4.7,History,72.8,Pass
S0114,Female,D,78.0,4.7,CS,73.4,Pass
S0115,Male,B,88.0,4.7,Maths,75.5,Pass
S0115,Male,B,88.0,4.7,Science,92.2,Pass
S0115,Male,B,88.0,4.7,English,78.0,Pass
S0115,Male,B,88.0,4.7,History,94.6,Pass
S0115,Male,B,88.0,4.7,CS,98.7,Pass
S0116,Female,B,89.6,0.5,Maths,65.5,Pass
S0116,Female,B,89.6,0.5,Science,43.7,Pass
S0116,Female,B,89.6,0.5,English,83.3,Pass
S0116,Female,B,89.6,0.5,History,69.5,Pass
S0116,Female,B,89.6,0.5,CS,64.2,Pass
S0117,Female,C,66.5,7.0,Maths,73.1,Pass
S0117,Female,C,66.5,7.0,Science,74.8,Pass
S0117,Female,C,66.5,7.0,English,92.0,Pass
S0117,Female,C,66.5,7.0,History,80.6,Pass
S0117,Female,C,66.5,7.0,CS,91.8,Pass
S0118,Female,C,86.2,4.8,Maths,85.4,Pass
S0118,Female,C,86.2,4.8,Science,77.4,Pass
S0118,Female,C,86.2,4.8,English,76.6,Pass
S0118,Female,C,86.2,4.8,History,86.1,Pass
S0118,Female,C,86.2,4.8,CS,88.7,Pass
S0119,Male,A,82.4,5.0,Maths,89.8,Pass
S0119,Male,A,82.4,5.0,Science,77.2,Pass
S0119,Male,A,82.4,5.0,English,81.6,Pass
S0119,Male,A,82.4,5.0,History,85.6,Pass
S0119,Male,A,82.4,5.0,CS,76.0,Pass
S0120,Female,D,76.0,3.8,Maths,64.0,Pass
S0120,Female,D,76.0,3.8,Science,67.3,Pass
S0120,Female,D,76.0,3.8,English,73.0,Pass
S0120,Female,D,76.0,3.8,History,82.0,Pass
S0120,Female,D,76.0,3.8,CS,88.0,Pass
S0121,Female,C,85.0,1.2,Maths,59.4,Pass
S0121,Female,C,85.0,1.2,Science,67.0,Pass
S0121,Female,C,85.0,1.2,English,69.4,Pass
S0121,Female,C,85.0,1.2,History,80.9,Pass
S0121,Female,C,85.0,1.2,CS,67.7,Pass
S0122,Female,D,73.1,5.0,Maths,72.7,Pass
S0122,Female,D,73.1,5.0,Science,62.8,Pass
S0122,Female,D,73.1,5.0,English,81.8,Pass
S0122,Female,D,73.1,5.0,History,75.3,Pass
S0122,Female,D,73.1,5.0,CS,70.4,Pass
S0123,Male,B,96.5,3.2,Maths,77.7,Pass
S0123,Male,B,96.5,3.2,Science,91.5,Pass
S0123,Male,B,96.5,3.2,English,70.2,Pass
S0123,Male,B,96.5,3.2,History,71.9,Pass
S0123,Male,B,96.5,3.2,CS,92.8,Pass
S0124,Male,C,77.8,4.8,Maths,78.7,Pass
S0124,Male,C,77.8,4.8,Science,84.7,Pass
S0124,Male,C,77.8,4.8,English,82.0,Pass
S0124,Male,C,77.8,4.8,History,77.6,Pass
S0124,Male,C,77.8,4.8,CS,74.5,Pass
S0125,Male,B,83.5,3.7,Maths,85.7,Pass
S0125,Male,B,83.5,3.7,Science,89.0,Pass
S0125,Male,B,83.5,3.7,English,88.2,Pass
S0125,Male,B,83.5,3.7,History,65.5,Pass
S0125,Male,B,83.5,3.7,CS,90.5,Pass
S0126,Male,D,88.6,4.4,Maths,76.7,Pass
S0126,Male,D,88.6,4.4,Science,72.7,Pass
S0126,Male,D,88.6,4.4,English,78.6,Pass
S0126,Male,D,88.6,4.4,History,88.6,Pass
S0126,Male,D,88.6,4.4,CS,85.7,Pass
S0127,Male,D,87.6,2.8,Maths,74.4,Pass
S0127,Male,D,87.6,2.8,Science,85.3,Pass
S0127,Male,D,87.6,2.8,English,78.3,Pass
S0127,Male,D,87.6,2.8,History,71.2,Pass
S0127,Male,D,87.6,2.8,CS,69.9,Pass
S0128,Male,D,52.3,5.3,Maths,75.4,Pass
S0128,Male,D,52.3,5.3,Science,70.5,Pass
S0128,Male,D,52.3,5.3,English,57.5,Pass
S0128,Male,D,52.3,5.3,History,79.8,Pass
S0128,Male,D,52.3,5.3,CS,66.5,Pass
S0129,Male,C,93.7,2.2,Maths,93.5,Pass
S0129,Male,C,93.7,2.2,Science,63.5,Pass
S0129,Male,C,93.7,2.2,English,75.7,Pass
S0129,Male,C,93.7,2.2,History,70.5,Pass
S0129,Male,C,93.7,2.2,CS,67.8,Pass
S0130,Female,D,78.4,7.4,Maths,78.4,Pass
S0130,Female,D,78.4,7.4,Science,100.0,Pass
S0130,Female,D,78.4,7.4,English,84.7,Pass
S0130,Female,D,78.4,7.4,History,75.3,Pass
S0130,Female,D,78.4,7.4,CS,65.0,Pass
S0131,Male,B,51.8,7.4,Maths,58.0,Pass
S0131,Male,B,51.8,7.4,Science,69.9,Pass
S0131,Male,B,51.8,7.4,English,68.9,Pass
S0131,Male,B,51.8,7.4,History,73.0,Pass
S0131,Male,B,51.8,7.4,CS,52.5,Pass
S0132,Female,B,85.3,6.4,Maths,82.6,Pass
S0132,Female,B,85.3,6.4,Science,93.8,Pass
S0132,Female,B,85.3,6.4,English,99.7,Pass
S0132,Female,B,85.3,6.4,History,64.5,Pass
S0132,Female,B,85.3,6.4,CS,75.5,Pass
S0133,Female,D,92.5,5.9,Maths,76.0,Pass
S0133,Female,D,92.5,5.9,Science,86.0,Pass
S0133,Female,D,92.5,5.9,English,72.4,Pass
S0133,Female,D,92.5,5.9,History,100.0,Pass
S0133,Female,D,92.5,5.9,CS,85.0,Pass
S0134,Male,A,77.1,3.9,Maths,74.7,Pass
S0134,Male,A,77.1,3.9,Science,91.8,Pass
S0134,Male,A,77.1,3.9,English,75.7,Pass
S0134,Male,A,77.1,3.9,History,79.9,Pass
S0134,Male,A,77.1,3.9,CS,68.4,Pass
S0135,Female,C,80.4,5.7,Maths,66.9,Pass
S0135,Female,C,80.4,5.7,Science,74.5,Pass
S0135,Female,C,80.4,5.7,English,100.0,Pass
S0135,Female,C,80.4,5.7,History,87.0,Pass
S0135,Female,C,80.4,5.7,CS,83.4,Pass
S0136,Male,A,80.5,3.9,Maths,67.1,Pass
S0136,Male,A,80.5,3.9,Science,86.0,Pass
S0136,Male,A,80.5,3.9,English,63.3,Pass
S0136,Male,A,80.5,3.9,History,61.2,Pass
S0136,Male,A,80.5,3.9,CS,71.3,Pass
S0137,Female,C,45.5,1.7,Maths,81.5,Pass
S0137,Female,C,45.5,1.7,Science,81.0,Pass
S0137,Female,C,45.5,1.7,English,57.5,Pass
S0137,Female,C,45.5,1.7,History,55.2,Pass
S0137,Female,C,45.5,1.7,CS,45.6,Pass
S0138,Male,B,66.1,6.3,Maths,78.1,Pass
S0138,Male,B,66.1,6.3,Science,79.0,Pass
S0138,Male,B,66.1,6.3,English,85.2,Pass
S0138,Male,B,66.1,6.3,History,86.4,Pass
S0138,Male,B,66.1,6.3,CS,75.4,Pass
S0139,Female,B,75.8,5.7,Maths,84.7,Pass
S0139,Female,B,75.8,5.7,Science,72.1,Pass
S0139,Female,B,75.8,5.7,English,84.5,Pass
S0139,Female,B,75.8,5.7,History,74.1,Pass
S0139,Female,B,75.8,5.7,CS,83.7,Pass
S0140,Male,B,65.4,4.0,Maths,76.3,Pass
S0140,Male,B,65.4,4.0,Science,73.2,Pass
S0140,Male,B,65.4,4.0,English,80.5,Pass
S0140,Male,B,65.4,4.0,History,56.8,Pass
S0140,Male,B,65.4,4.0,CS,61.9,Pass
S0141,Male,B,96.5,2.2,Maths,75.6,Pass
S0141,Male,B,96.5,2.2,Science,63.9,Pass
S0141,Male,B,96.5,2.2,English,74.2,Pass
S0141,Male,B,96.5,2.2,History,74.5,Pass
S0141,Male,B,96.5,2.2,CS,91.4,Pass
S0142,Male,B,90.9,3.1,Maths,79.9,Pass
S0142,Male,B,90.9,3.1,Science,88.8,Pass
S0142,Male,B,90.9,3.1,English,81.5,Pass
S0142,Male,B,90.9,3.1,History,73.2,Pass
S0142,Male,B,90.9,3.1,CS,79.9,Pass
S0143,Female,B,81.1,1.3,Maths,79.2,Pass
S0143,Female,B,81.1,1.3,Science,83.8,Pass
S0143,Female,B,81.1,1.3,English,70.5,Pass
S0143,Female,B,81.1,1.3,History,55.4,Pass
S0143,Female,B,81.1,1.3,CS,54.7,Pass
S0144,Female,C,85.0,5.4,Maths,78.1,Pass
S0144,Female,C,85.0,5.4,Science,57.9,Pass
S0144,Female,C,85.0,5.4,English,99.3,Pass
S0144,Female,C,85.0,5.4,History,87.3,Pass
S0144,Female,C,85.0,5.4,CS,75.0,Pass
S0145,Male,D,93.4,1.6,Maths,65.1,Pass
S0145,Male,D,93.4,1.6,Science,86.5,Pass
S0145,Male,D,93.4,1.6,English,65.1,Pass
S0145,Male,D,93.4,1.6,History,66.0,Pass
S0145,Male,D,93.4,1.6,CS,68.5,Pass
S0146,Male,C,82.2,4.4,Maths,79.7,Pass
S0146,Male,C,82.2,4.4,Science,84.7,Pass
S0146,Male,C,82.2,4.4,English,90.4,Pass
S0146,Male,C,82.2,4.4,History,89.0,Pass
S0146,Male,C,82.2,4.4,CS,78.5,Pass
S0147,Male,C,84.6,2.7,Maths,86.0,Pass
S0147,Male,C,84.6,2.7,Science,69.1,Pass
S0147,Male,C,84.6,2.7,English,57.6,Pass
S0147,Male,C,84.6,2.7,History,69.1,Pass
S0147,Male,C,84.6,2.7,CS,67.8,Pass
S0148,Female,D,85.0,1.9,Maths,67.9,Pass
S0148,Female,D,85.0,1.9,Science,64.6,Pass
S0148,Female,D,85.0,1.9,English,69.6,Pass
S0148,Female,D,85.0,1.9,History,80.4,Pass
S0148,Female,D,85.0,1.9,CS,91.4,Pass
S0149,Male,D,85.5,4.4,Maths,62.1,Pass
S0149,Male,D,85.5,4.4,Science,66.5,Pass
S0149,Male,D,85.5,4.4,English,71.4,Pass
S0149,Male,D,85.5,4.4,History,87.0,Pass
S0149,Male,D,85.5,4.4,CS,77.3,Pass
S0150,Male,A,86.3,3.5,Maths,70.7,Pass
S0150,Male,A,86.3,3.5,Science,85.1,Pass
S0150,Male,A,86.3,3.5,English,87.5,Pass
S0150,Male,A,86.3,3.5,History,77.7,Pass
S0150,Male,A,86.3,3.5,CS,69.7,Pass
S0151,Female,C,61.2,5.3,Maths,76.6,Pass
S0151,Female,C,61.2,5.3,Science,71.5,Pass
S0151,Female,C,61.2,5.3,English,71.5,Pass
S0151,Female,C,61.2,5.3,History,68.8,Pass
S0151,Female,C,61.2,5.3,CS,83.1,Pass
S0152,Female,A,71.0,2.1,Maths,73.0,Pass
S0152,Female,A,71.0,2.1,Science,80.9,Pass
S0152,Female,A,71.0,2.1,English,83.9,Pass
S0152,Female,A,71.0,2.1,History,75.1,Pass
S0152,Female,A,71.0,2.1,CS,65.4,Pass
S0153,Male,A,86.4,2.9,Maths,87.1,Pass
S0153,Male,A,86.4,2.9,Science,81.3,Pass
S0153,Male,A,86.4,2.9,English,100.0,Pass
S0153,Male,A,86.4,2.9,History,79.8,Pass
S0153,Male,A,86.4,2.9,CS,83.6,Pass
S0154,Female,D,84.4,0.5,Maths,74.2,Pass
S0154,Female,D,84.4,0.5,Science,70.3,Pass
S0154,Female,D,84.4,0.5,English,68.7,Pass
S0154,Female,D,84.4,0.5,History,74.3,Pass
S0154,Female,D,84.4,0.5,CS,76.5,Pass
S0155,Male,A,65.0,0.7,Maths,77.5,Pass
S0155,Male,A,65.0,0.7,Science,69.0,Pass
S0155,Male,A,65.0,0.7,English,61.3,Pass
S0155,Male,A,65.0,0.7,History,62.7,Pass
S0155,Male,A,65.0,0.7,CS,52.7,Pass
S0156,Female,D,81.4,6.7,Maths,99.4,Pass
S0156,Female,D,81.4,6.7,Science,77.4,Pass
S0156,Female,D,81.4,6.7,English,92.5,Pass
S0156,Female,D,81.4,6.7,History,85.6,Pass
S0156,Female,D,81.4,6.7,CS,85.8,Pass
S0157,Male,D,74.1,7.1,Maths,80.3,Pass
S0157,Male,D,74.1,7.1,Science,73.6,Pass
S0157,Male,D,74.1,7.1,English,71.8,Pass
S0157,Male,D,74.1,7.1,History,98.8,Pass
S0157,Male,D,74.1,7.1,CS,82.6,Pass
S0158,Female,D,63.7,4.1,Maths,83.6,Pass
S0158,Female,D,63.7,4.1,Science,86.2,Pass
S0158,Female,D,63.7,4.1,English,68.3,Pass
S0158,Female,D,63.7,4.1,History,76.6,Pass
S0158,Female,D,63.7,4.1,CS,72.8,Pass
S0159,Female,C,93.3,2.8,Maths,66.9,Pass
S0159,Female,C,93.3,2.8,Science,76.7,Pass
S0159,Female,C,93.3,2.8,English,84.4,Pass
S0159,Female,C,93.3,2.8,History,73.5,Pass
S0159,Female,C,93.3,2.8,CS,75.3,Pass
S0160,Female,D,76.3,3.6,Maths,73.3,Pass
S0160,Female,D,76.3,3.6,Science,96.1,Pass
S0160,Female,D,76.3,3.6,English,56.7,Pass
S0160,Female,D,76.3,3.6,History,80.0,Pass
S0160,Female,D,76.3,3.6,CS,72.5,Pass
S0161,Male,A,66.1,5.3,Maths,69.0,Pass
S0161,Male,A,66.1,5.3,Science,72.7,Pass
S0161,Male,A,66.1,5.3,English,82.1,Pass
S0161,Male,A,66.1,5.3,History,82.7,Pass
S0161,Male,A,66.1,5.3,CS,77.3,Pass
S0162,Female,D,93.1,3.2,Maths,90.3,Pass
S0162,Female,D,93.1,3.2,Science,92.1,Pass
S0162,Female,D,93.1,3.2,English,87.5,Pass
S0162,Female,D,93.1,3.2,History,73.9,Pass
S0162,Female,D,93.1,3.2,CS,84.3,Pass
S0163,Male,A,61.3,4.4,Maths,77.1,Pass
S0163,Male,A,61.3,4.4,Science,64.0,Pass
S0163,Male,A,61.3,4.4,English,56.4,Pass
S0163,Male,A,61.3,4.4,History,51.9,Pass
S0163,Male,A,61.3,4.4,CS,72.8,Pass
S0164,Male,B,84.7,4.0,Maths,81.4,Pass
S0164,Male,B,84.7,4.0,Science,66.6,Pass
S0164,Male,B,84.7,4.0,English,88.8,Pass
S0164,Male,B,84.7,4.0,History,79.9,Pass
S0164,Male,B,84.7,4.0,CS,91.9,Pass
S0165,Female,A,86.4,3.1,Maths,80.9,Pass
S0165,Female,A,86.4,3.1,Science,66.5,Pass
S0165,Female,A,86.4,3.1,English,81.8,Pass
S0165,Female,A,86.4,3.1,History,83.9,Pass
S0165,Female,A,86.4,3.1,CS,71.7,Pass
S0166,Male,B,63.8,3.2,Maths,56.1,Pass
S0166,Male,B,63.8,3.2,Science,71.6,Pass
S0166,Male,B,63.8,3.2,English,60.5,Pass
S0166,Male,B,63.8,3.2,History,81.8,Pass
S0166,Male,B,63.8,3.2,CS,66.5,Pass
S0167,Female,C,97.2,4.4,Maths,100.0,Pass
S0167,Female,C,97.2,4.4,Science,61.8,Pass
S0167,Female,C,97.2,4.4,English,84.4,Pass
S0167,Female,C,97.2,4.4,History,97.3,Pass
S0167,Female,C,97.2,4.4,CS,74.1,Pass
S0168,Female,B,82.0,2.5,Maths,73.1,Pass
S0168,Female,B,82.0,2.5,Science,70.6,Pass
S0168,Female,B,82.0,2.5,English,67.8,Pass
S0168,Female,B,82.0,2.5,History,77.1,Pass
S0168,Female,B,82.0,2.5,CS,61.7,Pass
S0169,Male,D,95.8,4.7,Maths,82.0,Pass
S0169,Male,D,95.8,4.7,Science,88.3,Pass
S0169,Male,D,95.8,4.7,English,80.9,Pass
S0169,Male,D,95.8,4.7,History,73.1,Pass
S0169,Male,D,95.8,4.7,CS,93.4,Pass
S0170,Female,C,69.2,3.3,Maths,79.6,Pass
S0170,Female,C,69.2,3.3,Science,61.9,Pass
S0170,Female,C,69.2,3.3,English,59.4,Pass
S0170,Female,C,69.2,3.3,History,62.8,Pass
S0170,Female,C,69.2,3.3,CS,77.8,Pass
S0171,Male,C,71.4,4.2,Maths,77.5,Pass
S0171,Male,C,71.4,4.2,Science,82.7,Pass
S0171,Male,C,71.4,4.2,English,71.5,Pass
S0171,Male,C,71.4,4.2,History,65.5,Pass
S0171,Male,C,71.4,4.2,CS,84.0,Pass
S0172,Male,D,82.8,6.1,Maths,76.5,Pass
S0172,Male,D,82.8,6.1,Science,83.9,Pass
S0172,Male,D,82.8,6.1,English,66.5,Pass
S0172,Male,D,82.8,6.1,History,76.3,Pass
S0172,Male,D,82.8,6.1,CS,92.1,Pass
S0173,Male,B,84.7,3.7,Maths,70.7,Pass
S0173,Male,B,84.7,3.7,Science,86.0,Pass
S0173,Male,B,84.7,3.7,English,54.6,Pass
S0173,Male,B,84.7,3.7,History,72.3,Pass
S0173,Male,B,84.7,3.7,CS,76.2,Pass
S0174,Female,B,89.2,5.4,Maths,99.9,Pass
S0174,Female,B,89.2,5.4,Science,70.8,Pass
S0174,Female,B,89.2,5.4,English,89.2,Pass
S0174,Female,B,89.2,5.4,History,93.1,Pass
S0174,Female,B,89.2,5.4,CS,75.3,Pass
S0175,Male,D,69.3,1.3,Maths,64.7,Pass
S0175,Male,D,69.3,1.3,Science,69.8,Pass
S0175,Male,D,69.3,1.3,English,53.6,Pass
S0175,Male,D,69.3,1.3,History,63.9,Pass
S0175,Male,D,69.3,1.3,CS,81.2,Pass
S0176,Male,C,95.4,3.3,Maths,85.4,Pass
S0176,Male,C,95.4,3.3,Science,78.6,Pass
S0176,Male,C,95.4,3.3,English,81.3,Pass
S0176,Male,C,95.4,3.3,History,86.0,Pass
S0176,Male,C,95.4,3.3,CS,87.9,Pass
S0177,Male,C,75.7,4.0,Maths,70.2,Pass
S0177,Male,C,75.7,4.0,Science,91.2,Pass
S0177,Male,C,75.7,4.0,English,89.0,Pass
S0177,Male,C,75.7,4.0,History,82.6,Pass
S0177,Male,C,75.7,4.0,CS,67.4,Pass
S0178,Female,B,73.1,6.9,Maths,70.5,Pass
S0178,Female,B,73.1,6.9,Science,77.4,Pass
S0178,Female,B,73.1,6.9,English,81.3,Pass
S0178,Female,B,73.1,6.9,History,63.0,Pass
S0178,Female,B,73.1,6.9,CS,85.6,Pass
S0179,Female,A,99.0,1.1,Maths,89.7,Pass
S0179,Female,A,99.0,1.1,Science,82.6,Pass
S0179,Female,A,99.0,1.1,English,70.1,Pass
S0179,Female,A,99.0,1.1,History,68.9,Pass
S0179,Female,A,99.0,1.1,CS,79.8,Pass
S0180,Female,A,71.0,3.9,Maths,72.5,Pass
S0180,Female,A,71.0,3.9,Science,78.5,Pass
S0180,Female,A,71.0,3.9,English,80.0,Pass
S0180,Female,A,71.0,3.9,History,84.9,Pass
S0180,Female,A,71.0,3.9,CS,62.7,Pass
S0181,Female,A,82.5,6.2,Maths,84.3,Pass
S0181,Female,A,82.5,6.2,Science,78.5,Pass
S0181,Female,A,82.5,6.2,English,81.1,Pass
S0181,Female,A,82.5,6.2,History,90.8,Pass
S0181,Female,A,82.5,6.2,CS,91.9,Pass
S0182,Female,A,62.2,2.8,Maths,83.3,Pass
S0182,Female,A,62.2,2.8,Science,73.6,Pass
S0182,Female,A,62.2,2.8,English,68.2,Pass
S0182,Female,A,62.2,2.8,History,66.8,Pass
S0182,Female,A,62.2,2.8,CS,52.0,Pass
S0183,Male,C,85.1,3.7,Maths,91.3,Pass
S0183,Male,C,85.1,3.7,Science,74.7,Pass
S0183,Male,C,85.1,3.7,English,83.0,Pass
S0183,Male,C,85.1,3.7,History,84.7,Pass
S0183,Male,C,85.1,3.7,CS,65.4,Pass
S0184,Male,A,72.7,4.5,Maths,66.6,Pass
S0184,Male,A,72.7,4.5,Science,91.3,Pass
S0184,Male,A,72.7,4.5,English,78.7,Pass
S0184,Male,A,72.7,4.5,History,70.0,Pass
S0184,Male,A,72.7,4.5,CS,74.6,Pass
S0185,Female,C,29.7,4.3,Maths,73.3,Pass
S0185,Female,C,29.7,4.3,Science,71.8,Pass
S0185,Female,C,29.7,4.3,English,47.8,Pass
S0185,Female,C,29.7,4.3,History,78.8,Pass
S0185,Female,C,29.7,4.3,CS,72.1,Pass
S0186,Female,D,55.8,6.3,Maths,72.9,Pass
S0186,Female,D,55.8,6.3,Science,62.5,Pass
S0186,Female,D,55.8,6.3,English,85.0,Pass
S0186,Female,D,55.8,6.3,History,79.2,Pass
S0186,Female,D,55.8,6.3,CS,59.9,Pass
S0187,Male,D,75.0,4.7,Maths,74.5,Pass
S0187,Male,D,75.0,4.7,Science,100.0,Pass
S0187,Male,D,75.0,4.7,English,77.0,Pass
S0187,Male,D,75.0,4.7,History,69.4,Pass
S0187,Male,D,75.0,4.7,CS,66.8,Pass
S0188,Male,B,68.0,6.0,Maths,95.1,Pass
S0188,Male,B,68.0,6.0,Science,85.9,Pass
S0188,Male,B,68.0,6.0,English,91.5,Pass
S0188,Male,B,68.0,6.0,History,79.9,Pass
S0188,Male,B,68.0,6.0,CS,89.9,Pass
S0189,Female,A,87.3,3.5,Maths,69.6,Pass
S0189,Female,A,87.3,3.5,Science,79.7,Pass
S0189,Female,A,87.3,3.5,English,81.0,Pass
S0189,Female,A,87.3,3.5,History,91.9,Pass
S0189,Female,A,87.3,3.5,CS,81.3,Pass
S0190,Male,D,50.9,2.9,Maths,59.8,Pass
S0190,Male,D,50.9,2.9,Science,66.7,Pass
S0190,Male,D,50.9,2.9,English,49.3,Pass
S0190,Male,D,50.9,2.9,History,42.8,Pass
S0190,Male,D,50.9,2.9,CS,74.4,Pass
S0191,Female,A,93.4,3.7,Maths,76.6,Pass
S0191,Female,A,93.4,3.7,Science,77.7,Pass
S0191,Female,A,93.4,3.7,English,88.6,Pass
S0191,Female,A,93.4,3.7,History,94.3,Pass
S0191,Female,A,93.4,3.7,CS,85.7,Pass
S0192,Male,C,81.5,2.3,Maths,93.2,Pass
S0192,Male,C,81.5,2.3,Science,79.0,Pass
S0192,Male,C,81.5,2.3,English,77.0,Pass
S0192,Male,C,81.5,2.3,History,76.4,Pass
S0192,Male,C,81.5,2.3,CS,61.1,Pass
S0193,Male,C,65.1,4.7,Maths,83.5,Pass
S0193,Male,C,65.1,4.7,Science,49.5,Pass
S0193,Male,C,65.1,4.7,English,68.1,Pass
S0193,Male,C,65.1,4.7,History,74.2,Pass
S0193,Male,C,65.1,4.7,CS,66.1,Pass
S0194,Female,A,85.6,3.4,Maths,73.0,Pass
S0194,Female,A,85.6,3.4,Science,95.9,Pass
S0194,Female,A,85.6,3.4,English,88.6,Pass
S0194,Female,A,85.6,3.4,History,70.7,Pass
S0194,Female,A,85.6,3.4,CS,72.8,Pass
S0195,Male,C,89.2,3.0,Maths,65.0,Pass
S0195,Male,C,89.2,3.0,Science,84.8,Pass
S0195,Male,C,89.2,3.0,English,75.2,Pass
S0195,Male,C,89.2,3.0,History,58.1,Pass
S0195,Male,C,89.2,3.0,CS,78.8,Pass
S0196,Male,A,77.0,4.7,Maths,82.0,Pass
S0196,Male,A,77.0,4.7,Science,87.2,Pass
S0196,Male,A,77.0,4.7,English,76.9,Pass
S0196,Male,A,77.0,4.7,History,73.9,Pass
S0196,Male,A,77.0,4.7,CS,97.5,Pass
S0197,Female,A,92.8,2.3,Maths,77.5,Pass
S0197,Female,A,92.8,2.3,Science,84.6,Pass
S0197,Female,A,92.8,2.3,English,72.0,Pass
S0197,Female,A,92.8,2.3,History,84.3,Pass
S0197,Female,A,92.8,2.3,CS,62.9,Pass
S0198,Female,D,70.3,5.2,Maths,71.8,Pass
S0198,Female,D,70.3,5.2,Science,64.3,Pass
S0198,Female,D,70.3,5.2,English,70.4,Pass
S0198,Female,D,70.3,5.2,History,88.9,Pass
S0198,Female,D,70.3,5.2,CS,70.3,Pass
S0199,Male,D,69.6,3.3,Maths,79.6,Pass
S0199,Male,D,69.6,3.3,Science,87.6,Pass
S0199,Male,D,69.6,3.3,English,72.2,Pass
S0199,Male,D,69.6,3.3,History,82.4,Pass
S0199,Male,D,69.6,3.3,CS,77.7,Pass
S0200,Male,B,94.6,5.7,Maths,86.0,Pass
S0200,Male,B,94.6,5.7,Science,92.3,Pass
S0200,Male,B,94.6,5.7,English,100.0,Pass
S0200,Male,B,94.6,5.7,History,78.5,Pass
S0200,Male,B,94.6,5.7,CS,75.3,Pass
S0201,Female,D,92.0,3.4,Maths,69.3,Pass
S0201,Female,D,92.0,3.4,Science,89.4,Pass
